City, Time, Disruptions
Peel,2013-05-17T11:00:00.000Z,2
Peel,2013-05-20T06:00:00.000Z,1
Peel,2013-05-21T12:00:00.000Z,1
Peel,2013-05-21T17:00:00.000Z,1
Peel,2013-05-23T19:00:00.000Z,1
Peel,2013-05-23T21:00:00.000Z,1
Peel,2013-05-25T16:00:00.000Z,1
Peel,2013-05-25T22:00:00.000Z,1
Peel,2013-05-25T23:00:00.000Z,1
Peel,2013-05-26T05:00:00.000Z,1
Peel,2013-05-26T15:00:00.000Z,1
Peel,2013-05-26T16:00:00.000Z,1
Peel,2013-05-27T09:00:00.000Z,1
Peel,2013-05-27T15:00:00.000Z,2
Peel,2013-05-27T21:00:00.000Z,1
Peel,2013-05-30T10:00:00.000Z,1
Peel,2013-05-30T17:00:00.000Z,1
Peel,2013-05-31T11:00:00.000Z,1
Peel,2013-05-31T14:00:00.000Z,1
Peel,2013-06-01T20:00:00.000Z,1
Peel,2013-06-01T21:00:00.000Z,3
Peel,2013-06-01T22:00:00.000Z,3
Peel,2013-06-01T23:00:00.000Z,3
Peel,2013-06-02T00:00:00.000Z,3
Peel,2013-06-02T01:00:00.000Z,3
Peel,2013-06-02T05:00:00.000Z,1
Peel,2013-06-02T06:00:00.000Z,2
Peel,2013-06-02T07:00:00.000Z,2
Peel,2013-06-02T08:00:00.000Z,2
Peel,2013-06-02T09:00:00.000Z,2
Peel,2013-06-02T15:00:00.000Z,1
Peel,2013-06-02T19:00:00.000Z,1
Peel,2013-06-03T08:00:00.000Z,1
Peel,2013-06-03T11:00:00.000Z,1
Peel,2013-06-03T15:00:00.000Z,1
Peel,2013-06-03T19:00:00.000Z,1
Peel,2013-06-03T20:00:00.000Z,1
Peel,2013-06-03T21:00:00.000Z,1
Peel,2013-06-03T22:00:00.000Z,1
Peel,2013-06-03T23:00:00.000Z,1
Peel,2013-06-04T00:00:00.000Z,1
Peel,2013-06-04T01:00:00.000Z,1
Peel,2013-06-04T02:00:00.000Z,1
Peel,2013-06-04T03:00:00.000Z,1
Peel,2013-06-04T04:00:00.000Z,1
Peel,2013-06-04T05:00:00.000Z,1
Peel,2013-06-05T07:00:00.000Z,1
Peel,2013-06-05T08:00:00.000Z,1
Peel,2013-06-06T10:00:00.000Z,1
Peel,2013-06-06T16:00:00.000Z,1
Peel,2013-06-07T17:00:00.000Z,1
Peel,2013-06-08T03:00:00.000Z,1
Peel,2013-06-10T10:00:00.000Z,1
Peel,2013-06-10T19:00:00.000Z,1
Peel,2013-06-11T16:00:00.000Z,1
Peel,2013-06-11T18:00:00.000Z,1
Peel,2013-06-11T19:00:00.000Z,1
Peel,2013-06-11T21:00:00.000Z,1
Peel,2013-06-12T08:00:00.000Z,1
Peel,2013-06-12T10:00:00.000Z,1
Peel,2013-06-12T17:00:00.000Z,1
Peel,2013-06-13T09:00:00.000Z,1
Peel,2013-06-13T10:00:00.000Z,1
Peel,2013-06-13T18:00:00.000Z,1
Peel,2013-06-13T19:00:00.000Z,1
Peel,2013-06-14T16:00:00.000Z,1
Peel,2013-06-16T16:00:00.000Z,1
Peel,2013-06-16T17:00:00.000Z,1
Peel,2013-06-17T07:00:00.000Z,1
Peel,2013-06-17T16:00:00.000Z,1
Peel,2013-06-18T03:00:00.000Z,1
Peel,2013-06-18T04:00:00.000Z,1
Peel,2013-06-18T05:00:00.000Z,1
Peel,2013-06-18T06:00:00.000Z,1
Peel,2013-06-18T07:00:00.000Z,1
Peel,2013-06-18T08:00:00.000Z,1
Peel,2013-06-19T08:00:00.000Z,1
Peel,2013-06-19T20:00:00.000Z,1
Peel,2013-06-19T21:00:00.000Z,1
Peel,2013-06-19T22:00:00.000Z,1
Peel,2013-06-20T17:00:00.000Z,2
Peel,2013-06-21T15:00:00.000Z,1
Peel,2013-06-21T16:00:00.000Z,1
Peel,2013-06-21T18:00:00.000Z,1
Peel,2013-06-21T19:00:00.000Z,1
Peel,2013-06-22T09:00:00.000Z,1
Peel,2013-06-22T10:00:00.000Z,1
Peel,2013-06-22T11:00:00.000Z,1
Peel,2013-06-22T12:00:00.000Z,2
Peel,2013-06-22T13:00:00.000Z,3
Peel,2013-06-22T14:00:00.000Z,2
Peel,2013-06-22T15:00:00.000Z,2
Peel,2013-06-22T16:00:00.000Z,2
Peel,2013-06-22T17:00:00.000Z,3
Peel,2013-06-22T18:00:00.000Z,3
Peel,2013-06-23T13:00:00.000Z,1
Peel,2013-06-25T17:00:00.000Z,1
Peel,2013-06-26T07:00:00.000Z,1
Peel,2013-06-26T09:00:00.000Z,1
Peel,2013-06-26T11:00:00.000Z,1
Peel,2013-06-26T12:00:00.000Z,1
Peel,2013-06-27T20:00:00.000Z,1
Peel,2013-06-28T01:00:00.000Z,1
Peel,2013-06-28T20:00:00.000Z,2
Peel,2013-06-29T14:00:00.000Z,1
Peel,2013-07-04T10:00:00.000Z,1
Peel,2013-07-04T11:00:00.000Z,2
Peel,2013-07-04T12:00:00.000Z,2
Peel,2013-07-04T13:00:00.000Z,1
Peel,2013-07-04T14:00:00.000Z,1
Peel,2013-07-04T15:00:00.000Z,1
Peel,2013-07-04T16:00:00.000Z,1
Peel,2013-07-04T17:00:00.000Z,1
Peel,2013-07-04T18:00:00.000Z,2
Peel,2013-07-04T19:00:00.000Z,1
Peel,2013-07-04T20:00:00.000Z,1
Peel,2013-07-04T21:00:00.000Z,1
Peel,2013-07-04T22:00:00.000Z,1
Peel,2013-07-05T12:00:00.000Z,1
Peel,2013-07-05T15:00:00.000Z,1
Peel,2013-07-06T16:00:00.000Z,1
Peel,2013-07-07T03:00:00.000Z,1
Peel,2013-07-08T16:00:00.000Z,1
Peel,2013-07-09T12:00:00.000Z,1
Peel,2013-07-10T15:00:00.000Z,2
Peel,2013-07-10T16:00:00.000Z,2
Peel,2013-07-11T00:00:00.000Z,1
Peel,2013-07-11T09:00:00.000Z,1
Peel,2013-07-11T16:00:00.000Z,1
Peel,2013-07-11T17:00:00.000Z,1
Peel,2013-07-11T21:00:00.000Z,1
Peel,2013-07-11T22:00:00.000Z,1
Peel,2013-07-12T11:00:00.000Z,1
Peel,2013-07-12T20:00:00.000Z,1
Peel,2013-07-14T02:00:00.000Z,1
Peel,2013-07-14T07:00:00.000Z,1
Peel,2013-07-16T09:00:00.000Z,1
Peel,2013-07-16T16:00:00.000Z,2
Peel,2013-07-16T17:00:00.000Z,1
Peel,2013-07-17T07:00:00.000Z,3
Peel,2013-07-17T09:00:00.000Z,1
Peel,2013-07-17T16:00:00.000Z,1
Peel,2013-07-18T10:00:00.000Z,1
Peel,2013-07-18T11:00:00.000Z,1
Peel,2013-07-18T14:00:00.000Z,2
Peel,2013-07-18T15:00:00.000Z,1
Peel,2013-07-18T16:00:00.000Z,2
Peel,2013-07-19T10:00:00.000Z,1
Peel,2013-07-19T17:00:00.000Z,1
Peel,2013-07-19T18:00:00.000Z,1
Peel,2013-07-20T01:00:00.000Z,1
Peel,2013-07-20T23:00:00.000Z,1
Peel,2013-07-21T00:00:00.000Z,1
Peel,2013-07-21T01:00:00.000Z,2
Peel,2013-07-21T02:00:00.000Z,1
Peel,2013-07-21T03:00:00.000Z,1
Peel,2013-07-23T06:00:00.000Z,1
Peel,2013-07-23T07:00:00.000Z,2
Peel,2013-07-23T08:00:00.000Z,1
Peel,2013-07-24T07:00:00.000Z,1
Peel,2013-07-25T16:00:00.000Z,1
Peel,2013-07-26T17:00:00.000Z,1
Peel,2013-07-27T19:00:00.000Z,1
Peel,2013-07-28T13:00:00.000Z,1
Peel,2013-07-29T18:00:00.000Z,1
Peel,2013-07-29T19:00:00.000Z,1
Peel,2013-07-30T01:00:00.000Z,1
Peel,2013-07-30T09:00:00.000Z,1
Peel,2013-07-30T12:00:00.000Z,1
Peel,2013-08-01T17:00:00.000Z,1
Peel,2013-08-02T02:00:00.000Z,1
Peel,2013-08-02T17:00:00.000Z,1
Peel,2013-08-02T19:00:00.000Z,1
Peel,2013-08-03T05:00:00.000Z,2
Peel,2013-08-04T01:00:00.000Z,2
Peel,2013-08-04T02:00:00.000Z,2
Peel,2013-08-04T03:00:00.000Z,2
Peel,2013-08-05T01:00:00.000Z,1
Peel,2013-08-07T07:00:00.000Z,1
Peel,2013-08-07T11:00:00.000Z,1
Peel,2013-08-07T12:00:00.000Z,1
Peel,2013-08-08T07:00:00.000Z,1
Peel,2013-08-08T20:00:00.000Z,1
Peel,2013-08-09T15:00:00.000Z,1
Peel,2013-08-09T18:00:00.000Z,1
Peel,2013-08-09T20:00:00.000Z,1
Peel,2013-08-12T09:00:00.000Z,2
Peel,2013-08-12T21:00:00.000Z,1
Peel,2013-08-14T08:00:00.000Z,1
Peel,2013-08-14T10:00:00.000Z,1
Peel,2013-08-14T15:00:00.000Z,1
Peel,2013-08-14T21:00:00.000Z,1
Peel,2013-08-16T11:00:00.000Z,1
Peel,2013-08-16T21:00:00.000Z,1
Peel,2013-08-18T02:00:00.000Z,1
Peel,2013-08-19T08:00:00.000Z,1
Peel,2013-08-19T09:00:00.000Z,1
Peel,2013-08-20T17:00:00.000Z,2
Peel,2013-08-20T18:00:00.000Z,1
Peel,2013-08-20T19:00:00.000Z,3
Peel,2013-08-20T20:00:00.000Z,2
Peel,2013-08-20T21:00:00.000Z,1
Peel,2013-08-21T21:00:00.000Z,1
Peel,2013-08-22T14:00:00.000Z,1
Peel,2013-08-23T07:00:00.000Z,1
Peel,2013-08-23T14:00:00.000Z,1
Peel,2013-08-23T15:00:00.000Z,1
Peel,2013-08-23T16:00:00.000Z,1
Peel,2013-08-23T17:00:00.000Z,2
Peel,2013-08-23T18:00:00.000Z,1
Peel,2013-08-23T19:00:00.000Z,1
Peel,2013-08-24T08:00:00.000Z,1
Peel,2013-08-24T14:00:00.000Z,1
Peel,2013-08-24T23:00:00.000Z,1
Peel,2013-08-26T11:00:00.000Z,1
Peel,2013-08-26T17:00:00.000Z,1
Peel,2013-08-27T18:00:00.000Z,1
Peel,2013-08-28T07:00:00.000Z,1
Peel,2013-08-28T11:00:00.000Z,1
Peel,2013-08-28T16:00:00.000Z,1
Peel,2013-08-28T19:00:00.000Z,1
Peel,2013-08-29T11:00:00.000Z,2
Peel,2013-08-29T23:00:00.000Z,1
Peel,2013-08-30T00:00:00.000Z,1
Peel,2013-08-30T01:00:00.000Z,1
Peel,2013-08-30T02:00:00.000Z,1
Peel,2013-08-30T03:00:00.000Z,1
Peel,2013-08-30T04:00:00.000Z,1
Peel,2013-08-30T05:00:00.000Z,1
Peel,2013-08-30T11:00:00.000Z,1
Peel,2013-08-30T18:00:00.000Z,1
Peel,2013-08-31T14:00:00.000Z,2
Peel,2013-09-04T07:00:00.000Z,1
Peel,2013-09-06T09:00:00.000Z,1
Peel,2013-09-10T16:00:00.000Z,1
Peel,2013-09-11T13:00:00.000Z,1
Peel,2013-09-12T13:00:00.000Z,2
Peel,2013-09-13T17:00:00.000Z,2
Peel,2013-09-13T18:00:00.000Z,2
Peel,2013-09-13T19:00:00.000Z,4
Peel,2013-09-13T20:00:00.000Z,2
Peel,2013-09-13T21:00:00.000Z,3
Peel,2013-09-13T22:00:00.000Z,4
Peel,2013-09-13T23:00:00.000Z,4
Peel,2013-09-14T00:00:00.000Z,5
Peel,2013-09-14T01:00:00.000Z,4
Peel,2013-09-14T02:00:00.000Z,2
Peel,2013-09-14T17:00:00.000Z,1
Peel,2013-09-16T13:00:00.000Z,2
Peel,2013-09-16T14:00:00.000Z,2
Peel,2013-09-16T15:00:00.000Z,2
Peel,2013-09-16T16:00:00.000Z,2
Peel,2013-09-16T17:00:00.000Z,2
Peel,2013-09-16T18:00:00.000Z,2
Peel,2013-09-16T19:00:00.000Z,1
Peel,2013-09-17T07:00:00.000Z,1
Peel,2013-09-17T11:00:00.000Z,2
Peel,2013-09-17T12:00:00.000Z,3
Peel,2013-09-17T13:00:00.000Z,2
Peel,2013-09-17T14:00:00.000Z,2
Peel,2013-09-17T15:00:00.000Z,1
Peel,2013-09-17T23:00:00.000Z,1
Peel,2013-09-18T09:00:00.000Z,1
Peel,2013-09-18T12:00:00.000Z,1
Peel,2013-09-18T16:00:00.000Z,1
Peel,2013-09-18T23:00:00.000Z,1
Peel,2013-09-20T17:00:00.000Z,1
Peel,2013-09-20T20:00:00.000Z,1
Peel,2013-09-23T12:00:00.000Z,1
Peel,2013-09-24T09:00:00.000Z,1
Peel,2013-09-24T11:00:00.000Z,1
Peel,2013-09-26T17:00:00.000Z,1
Peel,2013-09-26T18:00:00.000Z,1
Peel,2013-09-27T08:00:00.000Z,2
Peel,2013-09-27T09:00:00.000Z,2
Peel,2013-09-27T14:00:00.000Z,1
Peel,2013-09-28T13:00:00.000Z,1
Peel,2013-09-28T16:00:00.000Z,1
Peel,2013-09-28T17:00:00.000Z,1
Peel,2013-09-29T15:00:00.000Z,1
Peel,2013-09-29T22:00:00.000Z,1
Peel,2013-09-30T17:00:00.000Z,1
Peel,2013-09-30T18:00:00.000Z,2
Peel,2013-09-30T19:00:00.000Z,2
Peel,2013-09-30T20:00:00.000Z,2
Peel,2013-09-30T21:00:00.000Z,2
Peel,2013-09-30T22:00:00.000Z,2
Peel,2013-10-01T08:00:00.000Z,1
Peel,2013-10-01T11:00:00.000Z,2
Peel,2013-10-01T13:00:00.000Z,1
Peel,2013-10-01T14:00:00.000Z,3
Peel,2013-10-01T15:00:00.000Z,1
Peel,2013-10-02T07:00:00.000Z,1
Peel,2013-10-02T09:00:00.000Z,1
Peel,2013-10-02T16:00:00.000Z,1
Peel,2013-10-03T08:00:00.000Z,1
Peel,2013-10-03T19:00:00.000Z,1
Peel,2013-10-04T15:00:00.000Z,1
Peel,2013-10-05T02:00:00.000Z,1
Peel,2013-10-05T20:00:00.000Z,1
Peel,2013-10-08T09:00:00.000Z,1
Peel,2013-10-08T17:00:00.000Z,1
Peel,2013-10-10T15:00:00.000Z,1
Peel,2013-10-10T21:00:00.000Z,1
Peel,2013-10-12T05:00:00.000Z,1
Peel,2013-10-12T20:00:00.000Z,1
Peel,2013-10-15T07:00:00.000Z,1
Peel,2013-10-15T12:00:00.000Z,1
Peel,2013-10-17T09:00:00.000Z,1
Peel,2013-10-17T10:00:00.000Z,2
Peel,2013-10-18T22:00:00.000Z,2
Peel,2013-10-18T23:00:00.000Z,2
Peel,2013-10-19T00:00:00.000Z,2
Peel,2013-10-19T01:00:00.000Z,2
Peel,2013-10-19T02:00:00.000Z,2
Peel,2013-10-19T03:00:00.000Z,2
Peel,2013-10-19T04:00:00.000Z,2
Peel,2013-10-19T05:00:00.000Z,2
Peel,2013-10-19T06:00:00.000Z,2
Peel,2013-10-19T07:00:00.000Z,2
Peel,2013-10-19T08:00:00.000Z,2
Peel,2013-10-19T09:00:00.000Z,2
Peel,2013-10-19T10:00:00.000Z,3
Peel,2013-10-19T11:00:00.000Z,2
Peel,2013-10-19T13:00:00.000Z,1
Peel,2013-10-21T08:00:00.000Z,1
Peel,2013-10-21T19:00:00.000Z,1
Peel,2013-10-22T23:00:00.000Z,1
Peel,2013-10-23T11:00:00.000Z,1
Peel,2013-10-23T12:00:00.000Z,1
Peel,2013-10-23T13:00:00.000Z,1
Peel,2013-10-23T14:00:00.000Z,1
Peel,2013-10-23T16:00:00.000Z,1
Peel,2013-10-23T17:00:00.000Z,1
Peel,2013-10-24T07:00:00.000Z,1
Peel,2013-10-24T10:00:00.000Z,1
Peel,2013-10-24T11:00:00.000Z,1
Peel,2013-10-24T13:00:00.000Z,1
Peel,2013-10-24T14:00:00.000Z,1
Peel,2013-10-25T13:00:00.000Z,1
Peel,2013-10-26T13:00:00.000Z,1
Peel,2013-10-26T14:00:00.000Z,2
Peel,2013-10-26T15:00:00.000Z,1
Peel,2013-10-28T14:00:00.000Z,1
Peel,2013-10-29T09:00:00.000Z,1
Peel,2013-10-29T18:00:00.000Z,1
Peel,2013-10-30T15:00:00.000Z,1
Peel,2013-10-31T02:00:00.000Z,1
Peel,2013-11-01T15:00:00.000Z,1
Peel,2013-11-01T16:00:00.000Z,1
Peel,2013-11-01T17:00:00.000Z,1
Peel,2013-11-01T18:00:00.000Z,1
Peel,2013-11-01T19:00:00.000Z,1
Peel,2013-11-01T20:00:00.000Z,1
Peel,2013-11-01T21:00:00.000Z,1
Peel,2013-11-02T13:00:00.000Z,1
Peel,2013-11-02T22:00:00.000Z,1
Peel,2013-11-02T23:00:00.000Z,2
Peel,2013-11-03T00:00:00.000Z,2
Peel,2013-11-03T01:00:00.000Z,2
Peel,2013-11-03T01:00:00.000Z,2
Peel,2013-11-03T02:00:00.000Z,2
Peel,2013-11-03T17:00:00.000Z,1
Peel,2013-11-05T14:00:00.000Z,1
Peel,2013-11-06T02:00:00.000Z,1
Peel,2013-11-06T08:00:00.000Z,1
Peel,2013-11-06T17:00:00.000Z,1
Peel,2013-11-06T20:00:00.000Z,1
Peel,2013-11-07T11:00:00.000Z,1
Toronto,2012-11-07T00:00:00.000Z,1
Toronto,2012-11-07T17:00:00.000Z,1
Toronto,2012-11-07T18:00:00.000Z,1
Toronto,2012-11-07T19:00:00.000Z,3
Toronto,2012-11-07T20:00:00.000Z,3
Toronto,2012-11-07T21:00:00.000Z,1
Toronto,2012-11-07T22:00:00.000Z,1
Toronto,2012-11-07T23:00:00.000Z,1
Toronto,2012-11-08T01:00:00.000Z,2
Toronto,2012-11-08T08:00:00.000Z,1
Toronto,2012-11-08T09:00:00.000Z,1
Toronto,2012-11-08T15:00:00.000Z,1
Toronto,2012-11-08T16:00:00.000Z,1
Toronto,2012-11-08T19:00:00.000Z,2
Toronto,2012-11-09T03:00:00.000Z,2
Toronto,2012-11-09T04:00:00.000Z,1
Toronto,2012-11-09T05:00:00.000Z,2
Toronto,2012-11-09T06:00:00.000Z,2
Toronto,2012-11-09T07:00:00.000Z,2
Toronto,2012-11-09T08:00:00.000Z,1
Toronto,2012-11-09T23:00:00.000Z,1
Toronto,2012-11-10T00:00:00.000Z,1
Toronto,2012-11-10T18:00:00.000Z,1
Toronto,2012-11-10T20:00:00.000Z,2
Toronto,2012-11-10T21:00:00.000Z,1
Toronto,2012-11-11T00:00:00.000Z,1
Toronto,2012-11-11T01:00:00.000Z,1
Toronto,2012-11-11T04:00:00.000Z,1
Toronto,2012-11-11T05:00:00.000Z,1
Toronto,2012-11-11T17:00:00.000Z,1
Toronto,2012-11-11T19:00:00.000Z,1
Toronto,2012-11-11T20:00:00.000Z,1
Toronto,2012-11-11T21:00:00.000Z,1
Toronto,2012-11-12T04:00:00.000Z,1
Toronto,2012-11-12T05:00:00.000Z,1
Toronto,2012-11-12T06:00:00.000Z,1
Toronto,2012-11-12T08:00:00.000Z,1
Toronto,2012-11-12T10:00:00.000Z,1
Toronto,2012-11-12T11:00:00.000Z,1
Toronto,2012-11-12T12:00:00.000Z,1
Toronto,2012-11-12T13:00:00.000Z,2
Toronto,2012-11-12T14:00:00.000Z,2
Toronto,2012-11-12T15:00:00.000Z,1
Toronto,2012-11-12T16:00:00.000Z,1
Toronto,2012-11-12T17:00:00.000Z,1
Toronto,2012-11-12T18:00:00.000Z,1
Toronto,2012-11-12T19:00:00.000Z,1
Toronto,2012-11-12T20:00:00.000Z,1
Toronto,2012-11-12T22:00:00.000Z,2
Toronto,2012-11-13T07:00:00.000Z,1
Toronto,2012-11-13T17:00:00.000Z,1
Toronto,2012-11-13T19:00:00.000Z,1
Toronto,2012-11-13T20:00:00.000Z,1
Toronto,2012-11-14T07:00:00.000Z,1
Toronto,2012-11-14T08:00:00.000Z,1
Toronto,2012-11-14T13:00:00.000Z,1
Toronto,2012-11-14T18:00:00.000Z,1
Toronto,2012-11-15T08:00:00.000Z,1
Toronto,2012-11-15T09:00:00.000Z,1
Toronto,2012-11-15T10:00:00.000Z,1
Toronto,2012-11-15T12:00:00.000Z,1
Toronto,2012-11-15T18:00:00.000Z,2
Toronto,2012-11-15T19:00:00.000Z,2
Toronto,2012-11-16T08:00:00.000Z,2
Toronto,2012-11-16T09:00:00.000Z,1
Toronto,2012-11-16T10:00:00.000Z,1
Toronto,2012-11-16T11:00:00.000Z,1
Toronto,2012-11-16T14:00:00.000Z,1
Toronto,2012-11-16T15:00:00.000Z,1
Toronto,2012-11-17T01:00:00.000Z,1
Toronto,2012-11-17T02:00:00.000Z,1
Toronto,2012-11-17T05:00:00.000Z,1
Toronto,2012-11-17T11:00:00.000Z,2
Toronto,2012-11-17T12:00:00.000Z,2
Toronto,2012-11-17T13:00:00.000Z,1
Toronto,2012-11-17T14:00:00.000Z,1
Toronto,2012-11-17T15:00:00.000Z,1
Toronto,2012-11-17T16:00:00.000Z,1
Toronto,2012-11-17T18:00:00.000Z,1
Toronto,2012-11-17T19:00:00.000Z,2
Toronto,2012-11-17T20:00:00.000Z,1
Toronto,2012-11-17T21:00:00.000Z,1
Toronto,2012-11-18T00:00:00.000Z,1
Toronto,2012-11-18T11:00:00.000Z,1
Toronto,2012-11-18T15:00:00.000Z,1
Toronto,2012-11-18T18:00:00.000Z,1
Toronto,2012-11-19T08:00:00.000Z,1
Toronto,2012-11-19T09:00:00.000Z,2
Toronto,2012-11-20T08:00:00.000Z,1
Toronto,2012-11-20T11:00:00.000Z,1
Toronto,2012-11-20T14:00:00.000Z,2
Toronto,2012-11-20T15:00:00.000Z,1
Toronto,2012-11-20T16:00:00.000Z,1
Toronto,2012-11-20T17:00:00.000Z,1
Toronto,2012-11-20T20:00:00.000Z,1
Toronto,2012-11-21T08:00:00.000Z,1
Toronto,2012-11-21T14:00:00.000Z,1
Toronto,2012-11-21T17:00:00.000Z,1
Toronto,2012-11-21T18:00:00.000Z,1
Toronto,2012-11-21T20:00:00.000Z,2
Toronto,2012-11-22T07:00:00.000Z,1
Toronto,2012-11-22T13:00:00.000Z,1
Toronto,2012-11-22T14:00:00.000Z,1
Toronto,2012-11-22T15:00:00.000Z,3
Toronto,2012-11-22T16:00:00.000Z,2
Toronto,2012-11-22T17:00:00.000Z,4
Toronto,2012-11-22T18:00:00.000Z,1
Toronto,2012-11-23T00:00:00.000Z,1
Toronto,2012-11-23T05:00:00.000Z,1
Toronto,2012-11-23T09:00:00.000Z,2
Toronto,2012-11-23T10:00:00.000Z,1
Toronto,2012-11-23T11:00:00.000Z,1
Toronto,2012-11-23T12:00:00.000Z,1
Toronto,2012-11-23T13:00:00.000Z,1
Toronto,2012-11-23T14:00:00.000Z,1
Toronto,2012-11-23T15:00:00.000Z,1
Toronto,2012-11-23T16:00:00.000Z,2
Toronto,2012-11-23T20:00:00.000Z,1
Toronto,2012-11-24T10:00:00.000Z,1
Toronto,2012-11-24T16:00:00.000Z,1
Toronto,2012-11-24T19:00:00.000Z,2
Toronto,2012-11-25T15:00:00.000Z,1
Toronto,2012-11-25T18:00:00.000Z,1
Toronto,2012-11-26T08:00:00.000Z,1
Toronto,2012-11-26T09:00:00.000Z,2
Toronto,2012-11-26T13:00:00.000Z,1
Toronto,2012-11-26T20:00:00.000Z,1
Toronto,2012-11-27T05:00:00.000Z,1
Toronto,2012-11-27T06:00:00.000Z,1
Toronto,2012-11-27T07:00:00.000Z,1
Toronto,2012-11-27T08:00:00.000Z,3
Toronto,2012-11-27T09:00:00.000Z,1
Toronto,2012-11-27T15:00:00.000Z,1
Toronto,2012-11-27T19:00:00.000Z,1
Toronto,2012-11-27T20:00:00.000Z,1
Toronto,2012-11-28T07:00:00.000Z,1
Toronto,2012-11-28T19:00:00.000Z,2
Toronto,2012-11-29T00:00:00.000Z,1
Toronto,2012-11-29T13:00:00.000Z,1
Toronto,2012-11-29T20:00:00.000Z,1
Toronto,2012-11-29T23:00:00.000Z,1
Toronto,2012-11-30T01:00:00.000Z,1
Toronto,2012-11-30T07:00:00.000Z,2
Toronto,2012-11-30T12:00:00.000Z,1
Toronto,2012-11-30T18:00:00.000Z,1
Toronto,2012-12-01T05:00:00.000Z,1
Toronto,2012-12-01T09:00:00.000Z,1
Toronto,2012-12-01T12:00:00.000Z,1
Toronto,2012-12-01T18:00:00.000Z,1
Toronto,2012-12-01T20:00:00.000Z,1
Toronto,2012-12-02T01:00:00.000Z,1
Toronto,2012-12-02T02:00:00.000Z,1
Toronto,2012-12-02T13:00:00.000Z,1
Toronto,2012-12-02T14:00:00.000Z,1
Toronto,2012-12-02T15:00:00.000Z,1
Toronto,2012-12-02T20:00:00.000Z,1
Toronto,2012-12-03T13:00:00.000Z,1
Toronto,2012-12-03T23:00:00.000Z,1
Toronto,2012-12-04T00:00:00.000Z,1
Toronto,2012-12-04T13:00:00.000Z,1
Toronto,2012-12-04T16:00:00.000Z,1
Toronto,2012-12-04T18:00:00.000Z,2
Toronto,2012-12-04T19:00:00.000Z,1
Toronto,2012-12-05T08:00:00.000Z,1
Toronto,2012-12-05T10:00:00.000Z,1
Toronto,2012-12-06T17:00:00.000Z,1
Toronto,2012-12-06T18:00:00.000Z,1
Toronto,2012-12-07T12:00:00.000Z,2
Toronto,2012-12-07T13:00:00.000Z,1
Toronto,2012-12-07T16:00:00.000Z,1
Toronto,2012-12-07T20:00:00.000Z,1
Toronto,2012-12-08T01:00:00.000Z,1
Toronto,2012-12-08T02:00:00.000Z,1
Toronto,2012-12-08T09:00:00.000Z,1
Toronto,2012-12-08T13:00:00.000Z,1
Toronto,2012-12-08T20:00:00.000Z,1
Toronto,2012-12-08T21:00:00.000Z,1
Toronto,2012-12-09T11:00:00.000Z,2
Toronto,2012-12-09T12:00:00.000Z,2
Toronto,2012-12-09T13:00:00.000Z,2
Toronto,2012-12-09T14:00:00.000Z,1
Toronto,2012-12-09T15:00:00.000Z,1
Toronto,2012-12-09T16:00:00.000Z,1
Toronto,2012-12-09T17:00:00.000Z,1
Toronto,2012-12-10T07:00:00.000Z,1
Toronto,2012-12-10T09:00:00.000Z,1
Toronto,2012-12-10T14:00:00.000Z,1
Toronto,2012-12-10T17:00:00.000Z,1
Toronto,2012-12-11T11:00:00.000Z,1
Toronto,2012-12-11T15:00:00.000Z,1
Toronto,2012-12-11T18:00:00.000Z,2
Toronto,2012-12-11T19:00:00.000Z,1
Toronto,2012-12-11T20:00:00.000Z,3
Toronto,2012-12-12T06:00:00.000Z,1
Toronto,2012-12-12T11:00:00.000Z,1
Toronto,2012-12-12T12:00:00.000Z,1
Toronto,2012-12-12T13:00:00.000Z,1
Toronto,2012-12-12T16:00:00.000Z,1
Toronto,2012-12-12T18:00:00.000Z,1
Toronto,2012-12-12T23:00:00.000Z,1
Toronto,2012-12-13T00:00:00.000Z,1
Toronto,2012-12-13T07:00:00.000Z,1
Toronto,2012-12-13T16:00:00.000Z,1
Toronto,2012-12-13T19:00:00.000Z,1
Toronto,2012-12-14T16:00:00.000Z,2
Toronto,2012-12-14T17:00:00.000Z,1
Toronto,2012-12-14T19:00:00.000Z,1
Toronto,2012-12-14T21:00:00.000Z,1
Toronto,2012-12-15T00:00:00.000Z,1
Toronto,2012-12-15T05:00:00.000Z,1
Toronto,2012-12-15T06:00:00.000Z,1
Toronto,2012-12-15T15:00:00.000Z,1
Toronto,2012-12-15T19:00:00.000Z,1
Toronto,2012-12-16T13:00:00.000Z,1
Toronto,2012-12-18T20:00:00.000Z,1
Toronto,2012-12-19T08:00:00.000Z,1
Toronto,2012-12-19T18:00:00.000Z,1
Toronto,2012-12-20T04:00:00.000Z,1
Toronto,2012-12-20T07:00:00.000Z,1
Toronto,2012-12-20T08:00:00.000Z,1
Toronto,2012-12-20T15:00:00.000Z,1
Toronto,2012-12-20T19:00:00.000Z,1
Toronto,2012-12-20T22:00:00.000Z,1
Toronto,2012-12-21T12:00:00.000Z,1
Toronto,2012-12-21T14:00:00.000Z,1
Toronto,2012-12-21T15:00:00.000Z,1
Toronto,2012-12-21T17:00:00.000Z,1
Toronto,2012-12-21T21:00:00.000Z,1
Toronto,2012-12-21T22:00:00.000Z,1
